czas,h2pz_10011,h2pz_10021,h2pz_10121,h2pz_10131,h2pz_10318,h2pz_10338,h2pz_10358,h2pz_10378,h2pz_10398,h2pz_10401,h2pz_10402,h2pz_10438,h2pz_10441,h2pz_10442
2022-02-03 19:00:00+01:00,1953.1865827433269,1984.3077023654514,0.5301589965820312,0.5318679809570312,0.016232517073965735,36.10106219821506,31.500003911124335,29.715775211122303,257.84099491967095,89.90988316006131,89.14743347591823,0.0,0.10319485258931915,89.14743347591823
2022-02-03 20:00:00+01:00,1954.504043443468,1984.7184455362956,0.5301589965820312,0.5318679809570312,0.016703958752461605,35.8245188776652,31.263282277848987,29.44276604069604,257.9079057312012,89.91849793963962,89.15904981825086,0.0,0.1032219859233333,89.15904981825086
2022-02-03 21:00:00+01:00,1955.2801123725044,1985.518201260037,0.5301589965820312,0.5318670315212674,0.015482958721824818,35.53242820315891,31.034235983424715,29.24876602543725,258.05190229627823,89.9715507083469,89.21020961761475,0.0,0.10331016925887929,89.21020961761475
2022-02-03 22:00:00+01:00,1955.29623046875,1985.9536096191407,0.5301589965820312,0.5318670315212674,0.01591709206605123,35.673182544708254,31.146103439331053,29.360691046184964,258.64359991285534,90.10455262713963,89.34180767907037,0.0,0.10368325260157386,89.34180767907037
2022-02-03 23:00:00+01:00,1955.610028584798,1985.882059733073,0.5301589965820312,0.5318679809570312,0.01651402541436255,35.7010382853614,31.17234484248691,29.385490990744696,258.13639589097767,90.00009565565321,89.23660035027397,0.0,0.10278106924560335,89.23660035027397
2022-02-04 00:00:00+01:00,1955.1277317640518,1986.0696061876085,0.5301589965820312,0.5318679809570312,0.015842475397512316,35.73250965224372,31.202428948614333,29.46474411593543,258.5925211630927,90.09292587068346,89.33400829315185,0.0,0.1032762525913616,89.33400829315185
2022-02-04 01:00:00+01:00,1955.4012355211046,1986.532363755968,0.5301589965820312,0.5318679809570312,0.01592726706630654,35.94700573391385,31.37932826148139,29.596591908137004,258.7611013115777,90.13090589311388,89.36708057403564,0.0,0.10328303592486514,89.36708057403564
2022-02-04 02:00:00+01:00,1955.2903684488933,1985.5753440687392,0.5301589965820312,0.5318679809570312,0.015615233725143804,36.04147058063083,31.463668908013236,29.65649225499895,258.6284599177043,90.09569345898099,89.33321374257406,0.0,0.10356793593201373,89.33321374257406
2022-02-04 03:00:00+01:00,1954.9965962049696,1986.0876755777995,0.5301589965820312,0.5318679809570312,0.015516875389342507,35.95401294072469,31.379592804378934,29.668895598517523,258.50440620422364,90.0676438776652,89.30737034691704,0.0,0.10371716926909155,89.30737034691704
2022-02-04 04:00:00+01:00,1955.1113703070746,1985.634196302626,0.5301589965820312,0.5318679809570312,0.01763666710919804,35.79123303519355,31.198403038448756,29.600770478778415,258.346815516154,90.02979259490967,89.26940464019775,0.0,0.1041920026143392,89.26940464019775
